date,day,susceptible,infected,removed,beta_raw,gamma_raw,beta,gamma,reproduction_number
2020-04-19,88.0,1781.8000000000175,203.0,82532.0,0.059113300492610835,0.0,0.059113300492610835,1e-06,59113.30049261084
2020-04-20,89.0,1769.8000000000175,215.0,82532.0,0.14883720930232558,0.0,0.14883720930232558,1e-06,148837.2093023256
2020-04-21,90.0,1737.8000000000175,247.0,82532.0,0.044534412955465584,0.0,0.044534412955465584,1e-06,44534.41295546559
2020-04-22,91.0,1726.8000000000175,258.0,82532.0,0.05426356589147287,0.0,0.05426356589147287,1e-06,54263.56589147287
2020-04-23,92.0,1712.8000000000175,272.0,82532.0,0.05514705882352941,0.0,0.05514705882352941,1e-06,55147.05882352941
2020-04-24,93.0,1697.8000000000175,287.0,82532.0,0.027874564459930314,0.0,0.027874564459930314,1e-06,27874.564459930316
2020-04-25,94.0,1689.8000000000175,295.0,82532.0,0.010169491525423728,0.003389830508474576,0.010169491525423728,0.003389830508474576,3.0
2020-04-26,95.0,1686.8000000000175,297.0,82533.0,0.020202020202020204,0.0,0.020202020202020204,1e-06,20202.020202020205
2020-04-27,96.0,1680.8000000000175,303.0,82533.0,0.07260726072607261,0.0,0.07260726072607261,1e-06,72607.26072607262
2020-04-28,97.0,1658.8000000000175,325.0,82533.0,0.012307692307692308,0.0,0.012307692307692308,1e-06,12307.692307692309
2020-04-29,98.0,1654.8000000000175,329.0,82533.0,0.0364741641337386,0.0,0.0364741641337386,1e-06,36474.1641337386
2020-04-30,99.0,1642.8000000000175,341.0,82533.0,0.002932551319648094,0.0,0.002932551319648094,1e-06,2932.551319648094
2020-05-01,100.0,1641.8000000000175,342.0,82533.0,0.0,0.0,1e-06,1e-06,1.0
2020-05-02,101.0,1641.8000000000175,342.0,82533.0,0.014619883040935672,0.0,0.014619883040935672,1e-06,14619.883040935672
2020-05-03,102.0,1636.8000000000175,347.0,82533.0,0.002881844380403458,0.0,0.002881844380403458,1e-06,2881.844380403458
2020-05-04,103.0,1635.8000000000175,348.0,82533.0,0.005747126436781609,0.031609195402298854,0.005747126436781609,0.031609195402298854,0.1818181818181818
2020-05-05,104.0,1633.8000000000175,339.0,82544.0,0.0058997050147492625,0.13569321533923304,0.0058997050147492625,0.13569321533923304,0.043478260869565216
2020-05-06,105.0,1631.8000000000175,295.0,82590.0,0.003389830508474576,0.12203389830508475,0.003389830508474576,0.12203389830508475,0.027777777777777776
2020-05-07,106.0,1630.8000000000175,260.0,82626.0,0.0038461538461538464,0.0,0.0038461538461538464,1e-06,3846.1538461538466
2020-05-08,107.0,1629.8000000000175,261.0,82626.0,0.05363984674329502,0.48659003831417624,0.05363984674329502,0.48659003831417624,0.11023622047244094
2020-05-09,108.0,1615.8000000000175,148.0,82753.0,0.11486486486486487,0.16216216216216217,0.11486486486486487,0.16216216216216217,0.7083333333333334
2020-05-10,109.0,1598.8000000000175,141.0,82777.0,0.0070921985815602835,0.19148936170212766,0.0070921985815602835,0.19148936170212766,0.037037037037037035
2020-05-11,110.0,1597.8000000000175,115.0,82804.0,0.06086956521739131,0.1565217391304348,0.06086956521739131,0.1565217391304348,0.3888888888888889
2020-05-12,111.0,1590.8000000000175,104.0,82822.0,0.028846153846153848,0.057692307692307696,0.028846153846153848,0.057692307692307696,0.5
2020-05-13,112.0,1587.8000000000175,101.0,82828.0,0.039603960396039604,0.13861386138613863,0.039603960396039604,0.13861386138613863,0.2857142857142857
2020-05-14,113.0,1583.8000000000175,91.0,82842.0,0.08791208791208792,0.10989010989010989,0.08791208791208792,0.10989010989010989,0.8
2020-05-15,114.0,1575.8000000000175,89.0,82852.0,0.06741573033707865,0.10112359550561797,0.06741573033707865,0.10112359550561797,0.6666666666666666
2020-05-16,115.0,1569.8000000000175,86.0,82861.0,0.08139534883720931,0.12790697674418605,0.08139534883720931,0.12790697674418605,0.6363636363636364
2020-05-17,116.0,1562.8000000000175,82.0,82872.0,0.10975609756097561,0.036585365853658534,0.10975609756097561,0.036585365853658534,3.0
2020-05-18,117.0,1553.8000000000175,88.0,82875.0,0.0,0.0,1e-06,1e-06,1.0
2020-05-19,118.0,1553.8000000000175,88.0,82875.0,0.0,0.0,1e-06,1e-06,1.0
2020-05-20,119.0,1553.8000000000175,88.0,82875.0,0.0,0.0,1e-06,1e-06,1.0
2020-05-21,120.0,1553.8000000000175,88.0,82875.0,0.09090909090909091,0.19318181818181818,0.09090909090909091,0.19318181818181818,0.4705882352941177
2020-05-22,121.0,1545.8000000000175,79.0,82892.0,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,1.0
2020-05-23,122.0,1542.8000000000175,79.0,82895.0,0.13924050632911392,0.08860759493670886,0.13924050632911392,0.08860759493670886,1.5714285714285714
2020-05-24,123.0,1531.8000000000175,83.0,82902.0,0.08433734939759036,0.10843373493975904,0.08433734939759036,0.10843373493975904,0.7777777777777777
2020-05-25,124.0,1524.8000000000175,81.0,82911.0,0.012345679012345678,0.037037037037037035,0.012345679012345678,0.037037037037037035,0.3333333333333333
2020-05-26,125.0,1523.8000000000175,79.0,82914.0,0.02531645569620253,0.10126582278481013,0.02531645569620253,0.10126582278481013,0.25
2020-05-27,126.0,1521.8000000000175,73.0,82922.0,0.0,0.0410958904109589,1e-06,0.0410958904109589,2.4333333333333333e-05
2020-05-28,127.0,1521.8000000000175,70.0,82925.0,0.05714285714285714,0.15714285714285714,0.05714285714285714,0.15714285714285714,0.36363636363636365
2020-05-29,128.0,1517.8000000000175,63.0,82936.0,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.047619047619047616,0.6666666666666666
2020-05-30,129.0,1515.8000000000175,62.0,82939.0,0.25806451612903225,0.03225806451612903,0.25806451612903225,0.03225806451612903,8.0
2020-05-31,130.0,1499.8000000000175,76.0,82941.0,0.06578947368421052,0.11842105263157894,0.06578947368421052,0.11842105263157894,0.5555555555555556
2020-06-01,131.0,1494.8000000000175,72.0,82950.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,1.0
2020-06-02,132.0,1493.8000000000175,72.0,82951.0,0.0,0.041666666666666664,1e-06,0.041666666666666664,2.4e-05
2020-06-03,133.0,1493.8000000000175,69.0,82954.0,0.057971014492753624,0.11594202898550725,0.057971014492753624,0.11594202898550725,0.5
2020-06-04,134.0,1489.8000000000175,65.0,82962.0,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.03076923076923077,1.5
2020-06-05,135.0,1486.8000000000175,66.0,82964.0,0.09090909090909091,0.015151515151515152,0.09090909090909091,0.015151515151515152,6.0
2020-06-06,136.0,1480.8000000000175,71.0,82965.0,0.056338028169014086,0.1267605633802817,0.056338028169014086,0.1267605633802817,0.4444444444444445
2020-06-07,137.0,1476.8000000000175,66.0,82974.0,0.045454545454545456,0.15151515151515152,0.045454545454545456,0.15151515151515152,0.3
2020-06-08,138.0,1473.8000000000175,59.0,82984.0,0.05084745762711865,0.1016949152542373,0.05084745762711865,0.1016949152542373,0.5
2020-06-09,139.0,1470.8000000000175,56.0,82990.0,0.19642857142857142,0.07142857142857142,0.19642857142857142,0.07142857142857142,2.75
2020-06-10,140.0,1459.8000000000175,63.0,82994.0,0.1111111111111111,0.06349206349206349,0.1111111111111111,0.06349206349206349,1.75
2020-06-11,141.0,1452.8000000000175,66.0,82998.0,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.045454545454545456,3.6666666666666665
2020-06-12,142.0,1441.8000000000175,74.0,83001.0,0.7702702702702703,0.02702702702702703,0.7702702702702703,0.02702702702702703,28.5
2020-06-13,143.0,1384.8000000000175,129.0,83003.0,0.3798449612403101,0.007751937984496124,0.3798449612403101,0.007751937984496124,49.0
2020-06-14,144.0,1335.8000000000175,177.0,83004.0,0.22598870056497175,0.03954802259887006,0.22598870056497175,0.03954802259887006,5.7142857142857135
2020-06-15,145.0,1295.8000000000175,210.0,83011.0,0.20952380952380953,0.009523809523809525,0.20952380952380953,0.009523809523809525,22.0
2020-06-16,146.0,1251.8000000000175,252.0,83013.0,0.1111111111111111,0.05952380952380952,0.1111111111111111,0.05952380952380952,1.8666666666666667
2020-06-17,147.0,1223.8000000000175,265.0,83028.0,0.12075471698113208,0.01509433962264151,0.12075471698113208,0.01509433962264151,8.0
2020-06-18,148.0,1191.8000000000175,293.0,83032.0,0.0,0.0,1e-06,1e-06,1.0
2020-06-19,149.0,1191.8000000000175,293.0,83032.0,0.18771331058020477,0.04778156996587031,0.18771331058020477,0.04778156996587031,3.928571428571428
2020-06-20,150.0,1136.8000000000175,334.0,83046.0,0.04790419161676647,0.0,0.04790419161676647,1e-06,47904.191616766475
2020-06-21,151.0,1120.8000000000175,350.0,83046.0,0.06285714285714286,0.03428571428571429,0.06285714285714286,0.03428571428571429,1.8333333333333333
2020-06-22,152.0,1098.8000000000175,360.0,83058.0,0.03611111111111111,0.008333333333333333,0.03611111111111111,0.008333333333333333,4.333333333333333
2020-06-23,153.0,1085.8000000000175,370.0,83061.0,0.04864864864864865,0.010810810810810811,0.04864864864864865,0.010810810810810811,4.5
2020-06-24,154.0,1067.8000000000175,384.0,83065.0,0.033854166666666664,0.020833333333333332,0.033854166666666664,0.020833333333333332,1.625
2020-06-25,155.0,1054.8000000000175,389.0,83073.0,0.05398457583547558,0.012853470437017995,0.05398457583547558,0.012853470437017995,4.2
2020-06-26,156.0,1033.8000000000175,405.0,83078.0,0.04197530864197531,0.01728395061728395,0.04197530864197531,0.01728395061728395,2.428571428571429
2020-06-27,157.0,1016.8000000000175,415.0,83085.0,0.02891566265060241,0.021686746987951807,0.02891566265060241,0.021686746987951807,1.3333333333333335
2020-06-28,158.0,1004.8000000000175,418.0,83094.0,0.045454545454545456,0.0215311004784689,0.045454545454545456,0.0215311004784689,2.111111111111111
2020-06-29,159.0,985.8000000000175,428.0,83103.0,0.007009345794392523,0.02570093457943925,0.007009345794392523,0.02570093457943925,0.2727272727272727
2020-06-30,160.0,982.8000000000175,420.0,83114.0,0.007142857142857143,0.01904761904761905,0.007142857142857143,0.01904761904761905,0.37499999999999994
2020-07-01,161.0,979.8000000000175,415.0,83122.0,0.012048192771084338,0.02891566265060241,0.012048192771084338,0.02891566265060241,0.4166666666666667
2020-07-02,162.0,974.8000000000175,408.0,83134.0,0.007352941176470588,0.024509803921568627,0.007352941176470588,0.024509803921568627,0.3
2020-07-03,163.0,971.8000000000175,401.0,83144.0,0.0199501246882793,0.014962593516209476,0.0199501246882793,0.014962593516209476,1.3333333333333333
2020-07-04,164.0,963.8000000000175,403.0,83150.0,0.009925558312655087,0.0024813895781637717,0.009925558312655087,0.0024813895781637717,4.0
2020-07-05,165.0,959.8000000000175,406.0,83151.0,0.0024630541871921183,0.014778325123152709,0.0024630541871921183,0.014778325123152709,0.16666666666666669
2020-07-06,166.0,958.8000000000175,401.0,83157.0,0.034912718204488775,0.06234413965087282,0.034912718204488775,0.06234413965087282,0.5599999999999999
2020-07-07,167.0,944.8000000000175,390.0,83182.0,0.023076923076923078,0.1076923076923077,0.023076923076923078,0.1076923076923077,0.21428571428571427
2020-07-08,168.0,935.8000000000175,357.0,83224.0,0.0,0.0,1e-06,1e-06,1.0
2020-07-09,169.0,935.8000000000175,357.0,83224.0,0.0,0.0,1e-06,1e-06,1.0
2020-07-10,170.0,935.8000000000175,357.0,83224.0,0.036414565826330535,0.12324929971988796,0.036414565826330535,0.12324929971988796,0.29545454545454547
2020-07-11,171.0,922.8000000000175,326.0,83268.0,0.024539877300613498,0.04294478527607362,0.024539877300613498,0.04294478527607362,0.5714285714285714
2020-07-12,172.0,914.8000000000175,320.0,83282.0,0.0,0.0,1e-06,1e-06,1.0
2020-07-13,173.0,914.8000000000175,320.0,83282.0,0.028125,0.140625,0.028125,0.140625,0.2
2020-07-14,174.0,905.8000000000175,284.0,83327.0,0.0035211267605633804,0.09154929577464789,0.0035211267605633804,0.09154929577464789,0.038461538461538464
2020-07-15,175.0,904.8000000000175,259.0,83353.0,0.05405405405405406,0.07722007722007722,0.05405405405405406,0.07722007722007722,0.7000000000000001
2020-07-16,176.0,890.8000000000175,253.0,83373.0,0.06719367588932806,0.06324110671936758,0.06719367588932806,0.06324110671936758,1.0625
2020-07-17,177.0,873.8000000000175,254.0,83389.0,0.06299212598425197,0.06692913385826772,0.06299212598425197,0.06692913385826772,0.9411764705882352
2020-07-18,178.0,857.8000000000175,253.0,83406.0,0.08300395256916997,0.09881422924901186,0.08300395256916997,0.09881422924901186,0.8400000000000001
